#縣市,鄉鎮,村里,開票所數,1得票,2得票,3得票,無效票,選舉人數
桃園縣,中壢市,水尾里,2,1190,1222,74,27,9870
桃園縣,中壢市,龍安里,2,260,1289,55,33,6069
桃園縣,中壢市,莊敬里,2,347,1987,77,42,9048
桃園縣,中壢市,信義里,2,1039,1858,83,33,11538
桃園縣,中壢市,永福里,4,1531,2010,90,114,14244
桃園縣,中壢市,仁祥里,2,507,1436,60,54,7953
桃園縣,中壢市,東興里,2,904,1185,53,33,8274
桃園縣,中壢市,幸福里,3,1458,2072,140,63,14475
桃園縣,中壢市,中壢里,1,253,293,10,18,2217
桃園縣,中壢市,仁義里,2,840,1226,84,36,8781
桃園縣,中壢市,興和里,2,1062,1002,63,24,8076
桃園縣,中壢市,興平里,2,950,951,47,24,7359
桃園縣,中壢市,正義里,3,1120,1729,105,45,11661
桃園縣,中壢市,普慶里,2,710,1120,48,48,7293
桃園縣,中壢市,中興里,2,539,1362,78,42,8130
桃園縣,中壢市,健行里,3,1106,1942,93,51,12393
桃園縣,中壢市,明德里,3,1119,1856,81,36,11955
桃園縣,中壢市,普忠里,2,737,1353,81,39,8667
桃園縣,中壢市,興國里,1,597,766,28,33,5643
桃園縣,中壢市,振興里,3,1158,1931,113,57,12609
桃園縣,中壢市,興仁里,2,599,1416,79,27,8598
桃園縣,中壢市,自立里,3,282,3359,125,81,14397
桃園縣,中壢市,復華里,3,1101,2016,86,60,12624
桃園縣,中壢市,龍興里,2,984,1674,78,39,10608
桃園縣,中壢市,內厝里,2,1662,1244,80,57,11724
桃園縣,中壢市,三民里,2,1135,955,42,45,8448
桃園縣,中壢市,福德里,2,613,1213,67,21,7350
桃園縣,中壢市,青埔里,1,576,577,29,27,4512
桃園縣,中壢市,興南里,2,690,1197,55,48,8169
桃園縣,中壢市,龍慈里,2,712,1961,94,42,11367
桃園縣,中壢市,華愛里,2,537,1519,68,36,8445
桃園縣,中壢市,永光里,2,1293,1741,84,45,12486
桃園縣,中壢市,中正里,2,758,2032,90,63,12027
桃園縣,中壢市,中堅里,3,581,1742,81,51,9660
桃園縣,中壢市,,0,74200,130665,6307,3765,842814
桃園縣,桃園市,玉山里,3,1653,1730,87,33,13887
桃園縣,桃園市,永安里,3,1674,1476,73,90,12654
桃園縣,桃園市,寶山里,4,1661,2798,174,51,19698
桃園縣,桃園市,西門里,1,458,549,31,12,4374
桃園縣,桃園市,龍壽里,2,1150,1562,83,51,11508
桃園縣,桃園市,大林里,5,2483,2868,139,75,21759
桃園縣,桃園市,萬壽里,1,343,332,25,21,2886
桃園縣,桃園市,豐林里,4,1971,2457,126,90,17898
桃園縣,桃園市,三元里,2,834,1343,79,33,9255
桃園縣,桃園市,同德里,3,1230,2179,114,60,13770
桃園縣,桃園市,龍岡里,3,1170,2217,138,57,14082
桃園縣,桃園市,自強里,4,1674,2637,136,90,17583
桃園縣,桃園市,新埔里,5,1966,3376,149,87,21771
桃園縣,桃園市,寶慶里,3,1192,2210,134,39,14148
桃園縣,桃園市,文明里,1,445,606,37,15,4200
桃園縣,桃園市,寶安里,4,1589,2812,135,54,18681
桃園縣,桃園市,東埔里,3,1565,1531,82,81,12789
桃園縣,桃園市,中路里,2,972,1518,90,30,10527
桃園縣,桃園市,大豐里,3,1525,1794,100,51,13521
桃園縣,桃園市,忠義里,4,1521,2700,123,54,18327
桃園縣,桃園市,南門里,4,1709,2211,139,54,16056
桃園縣,桃園市,泰山里,2,1117,1406,86,33,10104
桃園縣,桃園市,中德里,3,1631,2094,117,69,15429
桃園縣,桃園市,文化里,1,234,287,14,9,2136
桃園縣,桃園市,同安里,4,1849,2723,136,96,18909
桃園縣,桃園市,中山里,3,1606,2233,115,45,15984
桃園縣,桃園市,文昌里,1,381,329,24,12,2829
桃園縣,桃園市,文中里,2,842,1061,56,27,7545
桃園縣,桃園市,中原里,2,985,1737,102,36,11088
桃園縣,桃園市,長安里,2,1113,1215,49,33,9507
桃園縣,桃園市,西湖里,1,434,604,23,9,4230
桃園縣,桃園市,慈文里,3,1722,2113,132,63,16209
桃園縣,桃園市,朝陽里,1,651,713,42,27,5724
桃園縣,桃園市,民生里,1,500,550,37,6,4308
桃園縣,桃園市,中寧里,2,1111,1976,91,33,12993
桃園縣,桃園市,會稽里,4,1640,3107,174,75,20673
桃園縣,桃園市,中平里,2,1090,1621,94,51,11694
桃園縣,桃園市,福安里,3,1207,1623,71,78,11622
桃園縣,桃園市,永興里,1,655,534,35,27,4830
桃園縣,桃園市,東門里,2,821,1113,55,51,8097
桃園縣,桃園市,成功里,2,1123,1564,77,27,10572
桃園縣,桃園市,北埔里,2,1020,1529,81,48,10809
桃園縣,桃園市,中泰里,2,887,1644,91,39,10236
桃園縣,桃園市,光興里,3,1626,1945,93,69,14400
桃園縣,桃園市,建國里,3,1510,1859,115,63,13947
桃園縣,桃園市,龍安里,2,1137,1692,80,60,11757
桃園縣,桃園市,中埔里,2,903,724,42,36,6402
桃園縣,桃園市,莊敬里,4,1621,3031,147,108,19353
桃園縣,桃園市,中聖里,3,946,2268,113,57,13443
桃園縣,桃園市,南華里,1,500,507,19,6,4065
桃園縣,桃園市,北門里,1,581,554,26,21,4749
桃園縣,桃園市,大有里,2,839,1707,90,33,10965
桃園縣,桃園市,福林里,3,1626,2192,91,66,15141
桃園縣,桃園市,長德里,3,1366,1547,91,75,12066
桃園縣,桃園市,中興里,3,1802,1902,104,54,14928
桃園縣,桃園市,明德里,2,774,1341,70,21,8679
桃園縣,桃園市,龍山里,3,938,1411,65,57,10200
桃園縣,桃園市,汴洲里,3,1526,1499,87,63,12276
桃園縣,桃園市,中和里,1,565,442,29,6,4059
桃園縣,桃園市,青溪里,3,1666,1586,72,60,12996
桃園縣,桃園市,信光里,3,1899,2039,128,96,16542
桃園縣,桃園市,雲林里,3,1540,2415,100,51,16062
桃園縣,桃園市,中信里,3,1418,1956,109,54,14115
桃園縣,桃園市,長美里,1,390,284,18,3,2736
桃園縣,桃園市,大興里,5,2558,3373,208,102,25476
桃園縣,桃園市,武陵里,1,479,512,26,15,4317
桃園縣,桃園市,三民里,3,909,1871,108,45,11199
桃園縣,桃園市,中成里,3,1419,1734,81,81,12684
桃園縣,桃園市,南埔里,2,1145,1479,78,81,10830
桃園縣,桃園市,龍鳳里,3,1477,2550,119,45,21315
桃園縣,桃園市,東山里,1,612,670,41,9,5361
桃園縣,桃園市,龍祥里,3,912,1891,84,45,11760
桃園縣,桃園市,瑞慶里,3,1198,1963,88,60,13716
桃園縣,桃園市,中正里,3,1361,1964,96,51,13392
桃園縣,桃園市,西埔里,2,1257,927,42,51,8568
桃園縣,桃園市,春日里,3,1517,2043,129,48,15522
桃園縣,桃園市,,0,91421,126560,6685,3714,907923
桃園縣,蘆竹鄉,南崁村,2,1008,1146,41,36,8481
桃園縣,蘆竹鄉,南興村,9,4508,7208,363,222,50850
桃園縣,蘆竹鄉,五福村,4,1927,3045,144,99,21006
桃園縣,蘆竹鄉,錦中村,2,886,1070,72,45,8097
桃園縣,蘆竹鄉,坑口村,2,1069,677,31,30,6909
桃園縣,蘆竹鄉,外社村,1,716,334,25,21,3978
桃園縣,蘆竹鄉,新興村,3,1691,1197,95,72,11445
桃園縣,蘆竹鄉,長興村,2,742,795,44,42,6792
桃園縣,蘆竹鄉,大華村,1,19,192,5,3,918
桃園縣,蘆竹鄉,上竹村,2,995,1102,61,48,8448
桃園縣,蘆竹鄉,海湖村,3,1480,1753,67,90,13944
桃園縣,蘆竹鄉,南榮村,3,1268,1794,81,45,12504
桃園縣,蘆竹鄉,新莊村,3,1564,1347,79,69,11709
桃園縣,蘆竹鄉,蘆竹村,2,1704,1038,42,39,10605
桃園縣,蘆竹鄉,瓦窯村,2,611,1004,45,27,6939
桃園縣,蘆竹鄉,坑子村,1,867,350,30,30,4827
桃園縣,蘆竹鄉,中福村,4,2457,2225,122,66,18960
桃園縣,蘆竹鄉,錦興村,3,1326,1683,79,57,12186
桃園縣,蘆竹鄉,山鼻村,1,692,555,30,39,5094
桃園縣,蘆竹鄉,宏竹村,2,1130,774,43,54,7500
桃園縣,蘆竹鄉,營盤村,3,1490,2324,95,78,16047
桃園縣,蘆竹鄉,內厝村,2,895,666,36,66,6993
桃園縣,蘆竹鄉,山腳村,3,1428,1061,51,105,9960
桃園縣,蘆竹鄉,富竹村,1,609,289,14,9,3480
桃園縣,蘆竹鄉,大竹村,2,1271,1608,82,78,11508
桃園縣,蘆竹鄉,羊稠村,6,2666,4536,203,99,29367
桃園縣,蘆竹鄉,,0,35019,39773,1980,1569,308547
桃園縣,新屋鄉,石磊村,1,756,578,32,30,5544
桃園縣,新屋鄉,望間村,1,665,437,23,21,4365
桃園縣,新屋鄉,大坡村,1,560,365,16,30,3843
桃園縣,新屋鄉,後湖村,1,497,505,24,24,4113
桃園縣,新屋鄉,榔村,1,430,303,13,42,3075
桃園縣,新屋鄉,清華村,2,1197,1234,77,48,10284
桃園縣,新屋鄉,後庄村,1,373,370,23,18,3075
桃園縣,新屋鄉,石牌村,1,332,266,15,18,2487
桃園縣,新屋鄉,埔頂村,2,791,883,42,63,7014
桃園縣,新屋鄉,笨港村,1,384,365,32,21,3033
桃園縣,新屋鄉,新屋村,2,864,1095,46,33,7767
桃園縣,新屋鄉,永安村,2,856,740,64,78,6576
桃園縣,新屋鄉,深圳村,1,217,225,11,21,1893
桃園縣,新屋鄉,赤欄村,1,426,454,19,27,3540
桃園縣,新屋鄉,下埔村,1,286,206,9,39,2022
桃園縣,新屋鄉,東明村,1,454,489,30,21,3846
桃園縣,新屋鄉,九斗村,2,785,737,38,45,6273
桃園縣,新屋鄉,頭洲村,2,1216,1098,56,60,9507
桃園縣,新屋鄉,永興村,1,390,245,15,48,2787
桃園縣,新屋鄉,新生村,2,1131,1465,78,75,10266
桃園縣,新屋鄉,下田村,1,692,488,42,42,4938
桃園縣,新屋鄉,社子村,1,585,388,38,27,3933
桃園縣,新屋鄉,蚵間村,1,371,239,16,30,2514
桃園縣,新屋鄉,,0,14258,13175,759,861,112695
桃園縣,八德市,大勇里,2,992,1333,67,63,9450
桃園縣,八德市,大竹里,1,510,557,35,21,4401
桃園縣,八德市,大和里,4,1166,2672,147,93,16587
桃園縣,八德市,大同里,1,504,542,30,33,4227
桃園縣,八德市,大仁里,2,1220,1425,71,51,10890
桃園縣,八德市,大愛里,2,524,918,46,60,6066
桃園縣,八德市,大發里,1,651,669,44,36,5505
桃園縣,八德市,茄苳里,2,757,866,42,30,6666
桃園縣,八德市,瑞豐里,1,297,737,33,24,4155
桃園縣,八德市,大榮里,1,503,696,54,51,5280
桃園縣,八德市,大慶里,1,399,616,43,15,4230
桃園縣,八德市,大義里,2,828,1578,88,48,10275
桃園縣,八德市,竹園里,2,985,1223,49,63,9378
桃園縣,八德市,廣隆里,2,1004,1641,76,54,10338
桃園縣,八德市,福興里,2,1098,1452,91,102,11142
桃園縣,八德市,高明里,2,1035,1343,75,81,10134
桃園縣,八德市,瑞泰里,2,1085,1547,94,48,11067
桃園縣,八德市,白鷺里,2,919,1067,54,48,8184
桃園縣,八德市,大忠里,1,436,738,33,24,4815
桃園縣,八德市,大昌里,2,761,1160,63,51,8100
桃園縣,八德市,大信里,3,787,1832,111,105,11145
桃園縣,八德市,茄明里,2,946,1490,93,45,10836
桃園縣,八德市,大強里,2,1071,1053,63,54,8547
桃園縣,八德市,瑞德里,2,660,1736,82,99,10035
桃園縣,八德市,瑞發里,2,762,1555,72,75,9522
桃園縣,八德市,大順里,2,700,959,59,33,7296
桃園縣,八德市,霄裡里,1,589,742,46,30,5829
桃園縣,八德市,大明里,2,1049,1232,62,33,9384
桃園縣,八德市,陸光里,2,297,2530,97,63,11781
桃園縣,八德市,大千里,1,414,877,47,24,5484
桃園縣,八德市,高城里,2,757,1230,72,54,8307
桃園縣,八德市,大安里,2,981,1045,68,51,8289
桃園縣,八德市,瑞興里,2,775,884,47,33,6690
桃園縣,八德市,興仁里,3,998,1439,78,45,12309
桃園縣,八德市,大華里,1,540,916,40,33,6189
桃園縣,八德市,大宏里,2,751,1372,72,51,8259
桃園縣,八德市,龍友里,2,234,1357,55,36,6408
桃園縣,八德市,大興里,2,921,1172,55,33,8568
桃園縣,八德市,大正里,2,952,1486,71,45,10215
桃園縣,八德市,廣興里,2,959,1173,62,63,9087
桃園縣,八德市,廣德里,2,812,906,59,60,7137
桃園縣,八德市,大智里,2,541,1359,56,33,7407
桃園縣,八德市,永豐里,2,829,1054,41,33,7863
桃園縣,八德市,瑞祥里,2,581,1648,54,36,8952
桃園縣,八德市,大成里,2,995,1368,42,48,9336
桃園縣,八德市,大漢里,2,726,1478,74,9,9351
桃園縣,八德市,大福里,3,1393,1937,78,54,13299
桃園縣,八德市,大湳里,2,1048,1263,76,45,9915
桃園縣,八德市,,0,37742,59873,3067,2319,408330
桃園縣,觀音鄉,藍埔村,2,860,623,62,54,6378
桃園縣,觀音鄉,樹林村,2,879,831,53,57,7725
桃園縣,觀音鄉,富林村,1,707,487,52,36,5037
桃園縣,觀音鄉,新興村,1,305,210,11,9,2085
桃園縣,觀音鄉,保生村,1,706,568,27,33,5538
桃園縣,觀音鄉,草漯村,4,1973,1825,108,90,16065
桃園縣,觀音鄉,武威村,1,344,253,19,27,2412
桃園縣,觀音鄉,廣興村,1,491,424,36,21,3858
桃園縣,觀音鄉,金湖村,2,851,744,59,45,6792
桃園縣,觀音鄉,廣福村,2,993,512,64,57,6183
桃園縣,觀音鄉,白玉村,1,400,376,16,48,3153
桃園縣,觀音鄉,大潭村,1,522,424,30,27,4188
桃園縣,觀音鄉,坑尾村,1,519,447,30,33,4176
桃園縣,觀音鄉,崙坪村,3,1692,1310,81,51,12228
桃園縣,觀音鄉,觀音村,2,901,880,40,36,7332
桃園縣,觀音鄉,大同村,2,1082,772,53,42,7947
桃園縣,觀音鄉,大堀村,1,555,332,19,21,3726
桃園縣,觀音鄉,富源村,2,914,961,80,63,8202
桃園縣,觀音鄉,上大村,2,778,637,44,63,5940
桃園縣,觀音鄉,塔腳村,1,395,301,15,12,2943
桃園縣,觀音鄉,新坡村,2,1215,725,42,51,7965
桃園縣,觀音鄉,保障村,2,829,510,46,24,5775
桃園縣,觀音鄉,三和村,1,345,257,14,27,2448
桃園縣,觀音鄉,,0,18256,14409,1001,927,138096
桃園縣,平鎮市,新貴里,2,964,1117,80,45,8559
桃園縣,平鎮市,南勢里,3,1413,2001,117,63,14148
桃園縣,平鎮市,北安里,2,555,564,40,27,4500
桃園縣,平鎮市,莊敬里,4,775,2066,70,30,11538
桃園縣,平鎮市,龍恩里,2,431,1465,45,63,7899
桃園縣,平鎮市,宋屋里,2,978,1390,100,48,10044
桃園縣,平鎮市,華安里,3,696,1976,76,51,11184
桃園縣,平鎮市,高雙里,2,1305,1434,61,72,10962
桃園縣,平鎮市,新富里,4,1149,2163,91,51,15486
桃園縣,平鎮市,忠貞里,1,48,285,12,9,1290
桃園縣,平鎮市,廣仁里,3,1083,1620,91,51,11751
桃園縣,平鎮市,福林里,2,896,1211,77,51,8484
桃園縣,平鎮市,新安里,2,768,1673,83,30,10365
桃園縣,平鎮市,北華里,2,890,1538,66,39,9441
桃園縣,平鎮市,湧光里,3,1254,2223,116,72,14346
桃園縣,平鎮市,金陵里,2,653,1060,49,27,6819
桃園縣,平鎮市,新榮里,3,1313,1988,116,60,13251
桃園縣,平鎮市,義興里,4,1751,2449,161,87,17124
桃園縣,平鎮市,建安里,3,1262,1598,70,78,11595
桃園縣,平鎮市,北興里,3,1246,1530,94,57,11247
桃園縣,平鎮市,鎮興里,2,933,1028,64,81,8328
桃園縣,平鎮市,湧安里,3,901,1611,87,48,10830
桃園縣,平鎮市,平興里,3,975,1882,84,57,12081
桃園縣,平鎮市,貿易里,1,251,907,26,36,4506
桃園縣,平鎮市,東社里,2,724,1586,58,51,9441
桃園縣,平鎮市,義民里,3,1133,1907,109,60,12711
桃園縣,平鎮市,北貴里,2,1095,1527,108,63,10815
桃園縣,平鎮市,湧豐里,1,447,752,45,18,4950
桃園縣,平鎮市,東安里,2,513,1323,48,54,7506
桃園縣,平鎮市,平鎮里,3,1172,1465,78,48,11019
桃園縣,平鎮市,復興里,3,1301,1920,95,33,12825
桃園縣,平鎮市,復旦里,3,1099,2087,109,54,13134
桃園縣,平鎮市,北富里,3,1136,1451,73,42,10488
桃園縣,平鎮市,廣達里,3,1112,1270,79,51,9546
桃園縣,平鎮市,新勢里,3,1151,1443,81,66,10524
桃園縣,平鎮市,平安里,3,1183,1524,77,93,10779
桃園縣,平鎮市,新英里,2,513,1197,65,27,7161
桃園縣,平鎮市,龍興里,2,365,1387,43,54,7017
桃園縣,平鎮市,平南里,3,1146,2088,112,57,13536
桃園縣,平鎮市,廣興里,4,1427,1982,100,48,13734
桃園縣,平鎮市,山峰里,2,563,1107,48,33,6753
桃園縣,平鎮市,雙連里,3,1118,1900,90,72,12645
桃園縣,平鎮市,北勢里,2,743,1002,46,21,6981
桃園縣,平鎮市,東勢里,4,1588,1682,105,63,13725
桃園縣,平鎮市,金星里,3,1059,1851,111,57,12432
桃園縣,平鎮市,中正里,1,174,840,44,21,4131
桃園縣,平鎮市,,0,43252,70070,3600,2319,467631
桃園縣,大溪鎮,田心里,3,1664,1305,66,63,12294
桃園縣,大溪鎮,仁文里,3,872,1360,76,57,9597
桃園縣,大溪鎮,美華里,3,1377,766,55,63,8748
桃園縣,大溪鎮,福仁里,1,478,269,13,12,2913
桃園縣,大溪鎮,光明里,2,396,1098,53,81,6561
桃園縣,大溪鎮,復興里,1,424,234,18,30,2760
桃園縣,大溪鎮,義和里,2,813,407,29,21,4998
桃園縣,大溪鎮,南興里,3,1719,1468,69,117,13470
桃園縣,大溪鎮,新峰里,1,338,217,15,15,2445
桃園縣,大溪鎮,瑞興里,2,984,816,53,45,7587
桃園縣,大溪鎮,中新里,2,721,462,21,18,4614
桃園縣,大溪鎮,一心里,3,1518,1498,62,72,12537
桃園縣,大溪鎮,仁愛里,3,1207,1676,95,42,11907
桃園縣,大溪鎮,康安里,1,545,315,31,12,3519
桃園縣,大溪鎮,三元里,2,525,1450,56,39,7950
桃園縣,大溪鎮,永福里,1,448,221,20,9,2802
桃園縣,大溪鎮,員林里,1,412,550,26,30,4089
桃園縣,大溪鎮,瑞源里,3,1157,1249,81,81,10104
桃園縣,大溪鎮,一德里,3,1860,1491,95,102,14439
桃園縣,大溪鎮,仁義里,3,351,1587,73,63,8274
桃園縣,大溪鎮,僑愛里,2,185,1559,52,33,6852
桃園縣,大溪鎮,興和里,2,694,503,32,27,4635
桃園縣,大溪鎮,仁善里,3,1518,2285,135,111,16440
桃園縣,大溪鎮,仁和里,3,1107,1613,76,66,11391
桃園縣,大溪鎮,月眉里,1,544,308,23,21,3507
桃園縣,大溪鎮,仁武里,2,715,1117,60,24,7719
桃園縣,大溪鎮,福安里,2,1058,482,49,60,6567
桃園縣,大溪鎮,,0,23630,26306,1434,1314,208719
桃園縣,楊梅市,埔心里,1,523,598,21,12,4308
桃園縣,楊梅市,楊明里,2,789,1806,88,63,10881
桃園縣,楊梅市,瑞坪里,2,884,2108,109,39,13089
桃園縣,楊梅市,富岡里,1,509,837,37,33,5418
桃園縣,楊梅市,大同里,2,788,1488,71,48,8970
桃園縣,楊梅市,高山里,2,688,1306,88,48,8931
桃園縣,楊梅市,梅溪里,2,598,1213,43,48,7737
桃園縣,楊梅市,水美里,3,1080,1600,76,63,11046
桃園縣,楊梅市,三湖里,2,721,941,44,45,6873
桃園縣,楊梅市,金溪里,2,553,1293,71,12,7746
桃園縣,楊梅市,永寧里,3,1214,1939,97,51,14058
桃園縣,楊梅市,高榮里,2,932,1014,48,72,8073
桃園縣,楊梅市,上湖里,2,1129,1697,81,78,12522
桃園縣,楊梅市,雙榮里,2,829,1168,34,18,8028
桃園縣,楊梅市,光華里,2,696,1581,65,48,9153
桃園縣,楊梅市,紅梅里,2,681,1203,49,57,7737
桃園縣,楊梅市,新榮里,2,951,1294,64,39,9024
桃園縣,楊梅市,東流里,2,821,915,54,45,7536
桃園縣,楊梅市,高上里,2,760,971,61,45,7167
桃園縣,楊梅市,青山里,2,561,1173,80,42,8379
桃園縣,楊梅市,頭湖里,1,469,834,66,33,6303
桃園縣,楊梅市,永平里,1,424,698,28,24,4776
桃園縣,楊梅市,裕新里,1,326,737,40,9,5133
桃園縣,楊梅市,四維里,2,799,1587,83,36,9801
桃園縣,楊梅市,瑞塘里,3,1175,1699,101,60,12201
桃園縣,楊梅市,豐野里,2,1000,1468,78,87,10035
桃園縣,楊梅市,楊梅里,2,888,1624,69,60,10047
桃園縣,楊梅市,瑞原里,2,1025,1449,65,60,10482
桃園縣,楊梅市,中山里,2,634,1224,45,27,7488
桃園縣,楊梅市,三民里,2,546,1380,48,39,8058
桃園縣,楊梅市,楊江里,1,314,524,23,21,3297
桃園縣,楊梅市,富豐里,2,796,936,59,42,7479
桃園縣,楊梅市,仁美里,3,1016,1713,81,54,11292
桃園縣,楊梅市,上田里,2,817,868,38,33,7110
桃園縣,楊梅市,裕成里,2,536,1366,72,30,7905
桃園縣,楊梅市,金龍里,1,119,569,28,9,2844
桃園縣,楊梅市,秀才里,2,884,1282,68,57,9048
桃園縣,楊梅市,瑞溪里,2,613,1051,52,48,7140
桃園縣,楊梅市,大平里,2,818,1341,55,75,9024
桃園縣,楊梅市,員本里,2,737,791,63,51,6426
桃園縣,楊梅市,梅新里,1,437,900,40,27,5445
桃園縣,楊梅市,,0,30080,50186,2483,1788,338010
桃園縣,復興鄉,華陵村,1,175,407,30,30,3183
桃園縣,復興鄉,高義村,1,44,278,13,9,1887
桃園縣,復興鄉,羅浮村,1,112,409,17,9,2634
桃園縣,復興鄉,義盛村,1,31,324,13,6,1707
桃園縣,復興鄉,澤仁村,1,184,597,35,27,3660
桃園縣,復興鄉,奎輝村,1,38,269,12,6,1623
桃園縣,復興鄉,霞雲村,1,20,269,9,9,1410
桃園縣,復興鄉,三光村,1,28,271,17,0,1560
桃園縣,復興鄉,三民村,1,505,662,47,33,5244
桃園縣,復興鄉,長興村,1,53,253,10,12,1608
桃園縣,復興鄉,,0,1190,3739,203,141,24516
桃園縣,龜山鄉,大崗村,2,1053,1358,83,54,10176
桃園縣,龜山鄉,大坑村,1,659,528,24,45,4881
桃園縣,龜山鄉,文化村,3,1497,1910,98,57,14448
桃園縣,龜山鄉,長庚村,2,945,1108,59,33,8541
桃園縣,龜山鄉,楓樹村,3,1731,1839,115,57,14241
桃園縣,龜山鄉,兔坑村,2,1139,1276,111,60,10881
桃園縣,龜山鄉,新嶺村,2,1088,1257,78,63,10371
桃園縣,龜山鄉,新興村,2,426,954,35,63,7227
桃園縣,龜山鄉,精忠村,3,600,2144,80,75,11166
桃園縣,龜山鄉,大華村,3,1823,2391,142,60,17940
桃園縣,龜山鄉,幸福村,3,1218,1804,118,72,13731
桃園縣,龜山鄉,山福村,2,981,1152,60,45,8835
桃園縣,龜山鄉,山德村,3,1530,1795,92,84,14109
桃園縣,龜山鄉,龍華村,2,951,1110,60,24,8676
桃園縣,龜山鄉,中興村,2,1326,1645,95,48,12561
桃園縣,龜山鄉,山頂村,3,1290,1852,113,66,14532
桃園縣,龜山鄉,迴龍村,3,1568,1946,95,87,14733
桃園縣,龜山鄉,龍壽村,1,733,438,30,33,4905
桃園縣,龜山鄉,陸光村,2,132,2587,87,60,10239
桃園縣,龜山鄉,嶺頂村,3,1269,1148,57,78,10512
桃園縣,龜山鄉,大同村,3,1541,2016,104,60,14790
桃園縣,龜山鄉,公西村,1,347,482,27,12,3228
桃園縣,龜山鄉,南美村,1,637,784,37,27,5781
桃園縣,龜山鄉,福源村,1,584,721,38,30,5568
桃園縣,龜山鄉,樂善村,2,1077,1191,74,30,9957
桃園縣,龜山鄉,大湖村,2,1052,1664,98,42,11709
桃園縣,龜山鄉,南上村,1,609,574,32,36,4659
桃園縣,龜山鄉,舊路村,2,937,688,48,27,6468
桃園縣,龜山鄉,龜山村,3,1749,2170,106,117,16890
桃園縣,龜山鄉,新路村,4,1806,2157,115,99,15774
桃園縣,龜山鄉,,0,32298,42689,2311,1644,317529
桃園縣,,,0,445308,639151,32927,22830,4518933
嘉義縣,新港鄉,宮後村,2,698,389,21,33,4575
嘉義縣,新港鄉,宮前村,2,818,602,29,15,5739
嘉義縣,新港鄉,中庄村,2,784,299,21,42,4602
嘉義縣,新港鄉,潭大村,1,594,220,9,42,3591
嘉義縣,新港鄉,大興村,2,720,343,19,18,4311
嘉義縣,新港鄉,南崙村,1,596,94,7,30,2859
